"AREAKEY","GEO2000","TCH70_00","PCTCOV70","STATECD","STATECE","STUSAB","COUNCD","UCOUNTY","TRCTCD1","TRCTCD2","REGION","DIVIS","SHRNHW9","SHRNHB9","SHRNHI9","SHRNHA9","SHRNHO9","SHRHSP9","FFH9","EDUC169","EDUCPP9","UNEMPRT9","WELFARE9","MDFAMY9","AVHHIN9","MDVALHS9","SHRNHW0","SHRNHB0","SHRNHI0","SHRNHA0","SHRNHO0","SHRHSP0","FFH0","EDUC160","EDUCPP0","UNEMPRT0","WELFARE0","MDFAMY0","AVHHIN0","MDVALHS0"
"06001408000","06001408000","0","100.00","06","93","CA","001","06001","4080","","4","9","0.73673773","0.07486366","0.016857","0.151710","0.003966","0.01586515","0.04794521","976","1633","0.01628664","0.02770781","63899","70019.928212","316400","0.563111","0.128000","0.002667","0.175556","0.002222","0.128444","0.174603","1021","1612","0.025020","0.049261","94562","118769.581281","375900"
"06001408100","06001408100","4","100.00","06","93","CA","001","06001","4081","","4","9","0.46348077","0.31181156","0.002034","0.182850","0.000000","0.03982376","0.25263158","2100","4228","0.02450274","0.02722881","71172","81080.229688","351200","0.400452","0.352502","0.000000","0.205351","0.000000","0.041696","0.170437","2499","4365","0.024173","0.030085","97764","109271.271186","443200"
"06001408200","06001408200","0","100.00","06","93","CA","001","06001","4082","","4","9","0.19407657","0.71249699","0.004093","0.042138","0.000000","0.04719480","0.43848580","558","2746","0.11663653","0.16545894","34750","35449.208937","145500","0.156335","0.656108","0.006381","0.052416","0.000000","0.128760","0.527027","618","2720","0.079213","0.165020","40234","43292.794887","194900"
"06001408300","06001408300","0","100.00","06","93","CA","001","06001","4083","","4","9","0.27496126","0.59442108","0.002435","0.033208","0.001550","0.09342484","0.38544892","799","3020","0.07356608","0.13918129","41014","44126.429825","155700","0.201292","0.553449","0.000000","0.064597","0.016462","0.164201","0.339207","887","3078","0.074574","0.144903","55341","63085.567010","197800"
"06001408400","06001408400","0","100.00","06","93","CA","001","06001","4084","","4","9","0.06178288","0.84671962","0.004413","0.021477","0.008238","0.05736981","0.58500000","188","1933","0.14318707","0.35091926","20346","24336.078337","97500","0.031200","0.667372","0.000000","0.026970","0.001851","0.272607","0.474419","131","2062","0.121968","0.270000","32411","37055.416667","135400"
"06001408500","06001408500","0","100.00","06","93","CA","001","06001","4085","","4","9","0.02930243","0.80647277","0.000000","0.033457","0.010934","0.11983381","0.45997089","158","2684","0.16385411","0.24276316","28455","29020.462500","97800","0.026192","0.570944","0.001507","0.037121","0.000000","0.364236","0.368354","186","2922","0.158721","0.231559","31750","37990.121873","139300"
"06001408600","06001408600","0","100.00","06","93","CA","001","06001","4086","","4","9","0.04534709","0.80485708","0.000000","0.032667","0.000645","0.11648399","0.60084626","104","2788","0.17383513","0.27490996","23667","25388.484394","93900","0.030581","0.595375","0.014717","0.045489","0.001147","0.312691","0.362069","208","2900","0.101103","0.209146","35296","41148.658537","136900"
"06001408700","06001408700","0","100.00","06","93","CA","001","06001","4087","","4","9","0.07103908","0.69024538","0.000000","0.053014","0.000000","0.18570130","0.47928994","285","3864","0.12615701","0.20501343","25095","30270.397493","96800","0.044377","0.569347","0.005829","0.049013","0.001987","0.329448","0.372136","220","4265","0.175204","0.224763","39333","42146.505608","142100"
"06001408800","06001408800","4","100.00","06","93","CA","001","06001","4088","","4","9","0.01830808","0.67971380","0.000000","0.122475","0.013468","0.16603535","0.57468354","87","2507","0.14006024","0.46467920","14716","17682.766040","78800","0.017201","0.465790","0.002513","0.129880","0.000000","0.384615","0.380316","61","2602","0.202097","0.357866","30063","32999.392302","115800"
"06001408900","06001408900","0","100.00","06","93","CA","001","06001","4089","","4","9","0.01482759","0.80068966","0.000000","0.035517","0.003103","0.14586207","0.59147870","104","1719","0.27563396","0.37637638","18702","22057.306306","83900","0.034142","0.488170","0.020964","0.002695","0.000000","0.454028","0.420635","133","1809","0.150653","0.285574","32917","45524.828263","121100"
"06001409000","06001409000","4","100.00","06","93","CA","001","06001","4090","","4","9","0.03208733","0.86801191","0.000000","0.019517","0.002646","0.07773735","0.47058824","54","1810","0.16921509","0.31229597","20463","25433.624592","82100","0.011274","0.635283","0.006399","0.035344","0.000000","0.311700","0.522484","158","1995","0.258456","0.251287","33333","38000.308960","115100"
"06001409100","06001409100","0","100.00","06","93","CA","001","06001","4091","","4","9","0.00568182","0.92458678","0.004649","0.000000","0.000000","0.06508264","0.51702786","91","1154","0.16957027","0.24104235","30208","29379.801303","77300","0.013060","0.699160","0.000000","0.066698","0.000000","0.221082","0.356364","90","1373","0.170877","0.277126","40938","41810.410557","116900"
"06001409200","06001409200","4","100.00","06","93","CA","001","06001","4092","","4","9","0.02497847","0.77131783","0.000000","0.130491","0.000000","0.07321275","0.52430556","41","1314","0.15230224","0.32075472","20083","29048.927673","70940","0.019489","0.546965","0.002875","0.048882","0.000000","0.381789","0.426941","113","1577","0.170018","0.239437","39750","47582.842510","131200"
"06001409300","06001409300","0","100.00","06","93","CA","001","06001","4093","","4","9","0.05211726","0.67774159","0.001954","0.032573","0.000000","0.23561346","0.39170507","134","2661","0.12155318","0.28813559","24278","27045.364407","94200","0.034778","0.448653","0.011471","0.016752","0.001092","0.487254","0.339926","137","3024","0.110761","0.171949","34500","39819.082940","130300"
"06001409400","06001409400","0","100.00","06","93","CA","001","06001","4094","","4","9","0.02917917","0.67821107","0.000000","0.016362","0.001909","0.27433870","0.44025157","95","1812","0.21269177","0.30046083","20035","24789.604608","86100","0.038384","0.424242","0.000000","0.038833","0.000000","0.498541","0.278660","98","2333","0.113016","0.240483","35217","51162.581244","116100"
"06001409500","06001409500","0","100.00","06","93","CA","001","06001","4095","","4","9","0.02680566","0.64370812","0.004468","0.043931","0.004468","0.27661951","0.39162562","54","1516","0.20645161","0.22320303","20679","25214.614124","81300","0.015752","0.400000","0.000000","0.075668","0.000844","0.507736","0.363359","65","1850","0.088793","0.257642","25545","33800.545852","111700"
"06001409600","06001409600","0","100.00","06","93","CA","001","06001","4096","","4","9","0.02752708","0.76850181","0.002031","0.030009","0.002933","0.16899819","0.68863955","150","2526","0.19515080","0.31289641","21700","27142.178295","93600","0.023305","0.541165","0.003438","0.029417","0.007068","0.395606","0.434978","125","2740","0.177078","0.322449","33208","37239.387755","135700"
"06001409700","06001409700","0","100.00","06","93","CA","001","06001","4097","","4","9","0.03222938","0.82240498","0.006446","0.042009","0.001111","0.09579907","0.59018568","120","2362","0.12692967","0.36189848","22500","24299.923533","97500","0.032642","0.629224","0.007104","0.046659","0.000000","0.284370","0.530011","163","2701","0.124928","0.319872","29241","36300.769231","137600"
"06001409800","06001409800","0","100.00","06","93","CA","001","06001","4098","","4","9","0.11421155","0.81765088","0.008761","0.022064","0.000000","0.03731343","0.44394619","472","2011","0.10249840","0.18411552","36859","42005.930505","172000","0.112923","0.777846","0.006462","0.027077","0.000000","0.075692","0.518847","458","2062","0.117066","0.223919","61406","65439.440204","222400"
"06001409900","06001409900","4","100.00","06","93","CA","001","06001","4099","","4","9","0.38300405","0.50321352","0.001666","0.046656","0.000000","0.06546060","0.14757709","1250","2879","0.04662522","0.01587302","61755","62822.409938","270700","0.268648","0.634181","0.006573","0.058874","0.000000","0.031723","0.266467","1285","2650","0.042166","0.035482","89675","99376.321506","327600"
"06001410000","06001410000","4","100.00","06","93","CA","001","06001","4100","","4","9","0.44360587","0.46960168","0.003354","0.040671","0.000000","0.04276730","0.08695652","713","1773","0.04677060","0.02027748","55403","60612.926361","224812","0.380218","0.514103","0.000000","0.070327","0.000000","0.035352","0.158774","848","2074","0.054693","0.070902","82548","84809.576427","321200"
"06001410100","06001410100","4","100.00","06","93","CA","001","06001","4101","","4","9","0.11735242","0.76958855","0.007156","0.044365","0.000000","0.06153846","0.35802469","264","1718","0.10313216","0.18619247","41150","38740.483264","132300","0.090542","0.702457","0.009761","0.031976","0.000000","0.165264","0.638021","316","1756","0.059934","0.202569","42153","46841.007905","165600"
"06001410200","06001410200","4","100.00","06","93","CA","001","06001","4102","","4","9","0.06257982","0.76724138","0.006066","0.044700","0.000000","0.11941252","0.51882845","81","1819","0.14847162","0.23275862","30208","30911.161877","110900","0.045352","0.676620","0.002254","0.023944","0.005070","0.246761","0.472308","295","2053","0.103136","0.255487","39453","44326.865672","158200"
"06001410300","06001410300","0","100.00","06","93","CA","001","06001","4103","","4","9","0.04343468","0.75476111","0.005680","0.018710","0.000000","0.17741397","0.60646388","105","1562","0.19805195","0.26277372","23333","26356.769552","94300","0.037017","0.465397","0.001341","0.102468","0.000000","0.393777","0.435216","71","1873","0.119812","0.279592","27813","50576.224490","134900"
"06001410400","06001410400","0","100.00","06","93","CA","001","06001","4104","","4","9","0.13598616","0.64602076","0.001384","0.041869","0.004844","0.16989619","0.30963303","167","1762","0.04145455","0.14011516","39375","35035.833013","121300","0.070113","0.527629","0.002080","0.048425","0.000000","0.351753","0.337900","265","1938","0.104611","0.114613","46424","49076.122254","141100"
"06001420100","06001420100","0","100.00","06","93","CA","001","06001","4201","","4","9","0.71470588","0.01911765","0.000000","0.197549","0.000000","0.06862745","0.20652174","661","1498","0.01863933","0.04723502","48750","48579.708525","258100","0.684797","0.047258","0.000000","0.221578","0.002675","0.043691","0.327160","998","1624","0.012821","0.045696","79656","76269.287991","355000"
"06001420200","06001420200","0","100.00","06","93","CA","001","06001","4202","","4","9","0.71479290","0.06942801","0.008679","0.162130","0.000000","0.04497041","0.28235294","872","1881","0.05381818","0.03923139","35817","37563.399520","221100","0.584176","0.040101","0.029263","0.242052","0.005419","0.098988","0.240106","1068","1905","0.027098","0.048780","60337","60643.658537","302400"
"06001420300","06001420300","0","100.00","06","93","CA","001","06001","4203","","4","9","0.63519104","0.07471404","0.004381","0.204916","0.000000","0.08079825","0.35022026","1611","2941","0.03273933","0.03785967","47083","45157.333165","222400","0.516836","0.053559","0.000000","0.366328","0.001582","0.061695","0.185185","2062","3260","0.023923","0.036302","69474","66767.763795","315300"
"06001420400","06001420400","0","100.00","06","93","CA","001","06001","4204","","4","9","0.47378717","0.06064163","0.014476","0.347809","0.004695","0.09859155","0.18353345","1284","1590","0.03076923","0.02605863","17885","20679.729642","0","0.294293","0.048751","0.000000","0.498216","0.013080","0.145660","0.230769","807","996","0.040000","0.056385","26573","31315.422886","0"
"06001420500","06001420500","0","100.00","06","93","CA","001","06001","4205","","4","9","0.74022761","0.05145967","0.000000","0.128649","0.000000","0.07966353","0.15789474","684","1462","0.01100762","0.04126984","42545","37801.503704","222600","0.628866","0.047798","0.000000","0.244611","0.000000","0.078725","0.192661","1052","1594","0.020979","0.023687","62083","61272.502575","319700"
"06001420600","06001420600","4","100.00","06","93","CA","001","06001","4206","","4","9","0.72853903","0.06252025","0.000000","0.122773","0.000000","0.08616780","0.21758242","1317","2211","0.02467685","0.04497992","54899","50733.182329","251600","0.735589","0.042293","0.004699","0.141917","0.005639","0.069862","0.250000","1415","2195","0.009535","0.022895","79757","85164.431725","349500"
"06001421100","06001421100","0","100.00","06","93","CA","001","06001","4211","","4","9","0.83038348","0.03343166","0.000000","0.102262","0.000000","0.03392330","0.04954955","1248","1539","0.03797468","0.01684717","75288","89444.711191","363200","0.808795","0.020554","0.003346","0.129063","0.002868","0.035373","0.030568","1318","1640","0.000000","0.021792","115228","132910.411622","519900"
"06001421200","06001421200","4","100.00","06","93","CA","001","06001","4212","","4","9","0.87812752","0.02502018","0.005381","0.073177","0.000000","0.01802529","0.17016317","2202","2673","0.02511416","0.00492264","86568","86209.847398","409557","0.836695","0.031933","0.000000","0.078151","0.009524","0.043697","0.135983","2249","2705","0.025832","0.022238","151803","167240.375261","581200"
"06001421300","06001421300","4","100.00","06","93","CA","001","06001","4213","","4","9","0.82314353","0.03358699","0.002624","0.103647","0.002099","0.03516137","0.14120370","2083","2896","0.02000000","0.04355717","62125","58838.070780","292343","0.792842","0.026646","0.008098","0.123824","0.005225","0.043365","0.102784","2386","2964","0.022999","0.032777","110591","122677.949940","435500"
