bid,selname
16033,"TRAN,MICHAEL"
16035,TERRAMESA
16035,TERRYMESA
16035,TERRA MESA
16035,TERRAMESA I
16035,TERRANESA
16035,"TRUONG,THU T"
16044,TRIMARK PACIFIC-WEAST HILLS LL
16044,TRIMARK PACIFIC WEST HILLS LLC
16044,TRIMARK PACIFIC-WEST LLC
16044,TRIMARK PACIFIC-WEST HILL LLC
16044,TRIMARK PACIFIC-TAMARIND LLC
16044,TRIMARK PACIFIC-WEST
16044,TRIMARK PACIFIC
16044,TRIMARK PACIFIC-WEST HILLS
16044,TRIMARK PACIFIC-WEST HILLS LLC
16044,TRIMARK PACIFIC-WEST HILLS INC
16051,TRIMARK MODEL HM INVTRS II
16051,"TRIMARK,PACIFIC-CORONA L"
16051,TRIMARK PACIFIC CORONA LLC
16051,TRIMARK PACIFIC-TAMARIND LLC
16051,TRIMARK PACIFIC-TEMECULA LLC
16051,TRIMARK PACIFIC-CORONA
16052,TRIMARK PACIFIC - ELMS INC
16052,TRIMARK PACIFIC - ELMS LLC
16052,TRIMARK PACIFIC-ELMS LLC
16052,TRIMARK PACIFIC-WILLOS LLC
16052,TRIMARK PACIFIC - WILLOWS INC
16052,TRIMARK PACIFIC-WILLOWS LLC
16052,TRIMARK PACIFIC - WILLOWS LLC
16054,TRIMARK DEVELOPMENT
16054,TRIMARK DEVELOPMENT CO
16054,TRIMARK DEVELOPM
16054,"TURNER,JOHN W & JUDY A"
16054,TRIMARK DEV CO
16056,TRI MARK DEVELOPMETN CO
16056,TRI MARK DEV CO
16056,TRIMARK DEVELOPM
16056,TRI MARK DEVELOPMENT COMPANY
16056,TRI MARK DEVELOPMENT CO
16057,TRIMARK DEVELOPMENT CO
16057,TRIMARK DEV CO
16057,TRI MARK DEV CO
16057,TRI MARK DEVELOPMENT CO
16057,TRIMARK DEVELOPEMENT COMPANY
16058,TRIMARK MODEL HOME INVESTORS L
16058,TRIMARK PACIFIC-TAMARIND LLC
16058,TRIMARK PACIFIC TEMECULA LLC
16058,TRIMARK PACIFIC-TEMECULA LLC
16058,TRIMARK DEVELOPMENT CO
16058,TRIMARK MODEL HOME INVESTORS
16059,TRIMARK PACIFIC-DAY CREEK LLC
16059,TRIMARK MODEL HOME INVESTORS I
16059,TRIMARK PACIFIC-TAMARIND LLC
16059,TRIMARK PACIFIC DAY CREEK LLC
16059,TRIMAR PACIFIC-DAY CREEK LLC
16059,TRIMARK MODEL HOME INVESTORS L
16063,TRIMARK PACIFIC-EAST HIGHLANDS
16063,TRIMARK PACIFIC MODEL HM INVTR
16063,TRIMARK PACIFIC-EAST HLNDS LLC
16063,TRIMARK PACIFIC-TAMARIND LLC
16063,TRIMARK PACIFIC-EAST HIGHALNDS
16063,TRIMARK PACIFIC-EAST HIGHLAND
16063,TRIMARK PACIFIC MODEL HOME INV
16063,TRIMARK PACIFIC EAST HIGHLANDS
16066,TRIMARK PACIFIC-BLOSSOM RIDGEC
16066,TRIMARK PACIFIC-BLOSSOM LLC
16066,TRIMARK PACIFIC-BLOSSOM RIDGE
16066,TRIMARK PACIFIC-BLOSSOM RDG
16066,TRIMARK PACIFIC-TAMARIND LLC
16066,TRIMARK PACIFIC BLOSSOM RDG LL
16066,TRIMARK MODEL HOME INVESTORS I
16066,TRIMARK PACIFIC BLOSSOM RIDGE
16066,TRIMARK PACFIC-BLOSSOM RIDGE
16066,TRIMARK MODEL HM INVTRS II
16066,TRIMARK PACIFIC-BLOSSOM RDG LL
16068,TRIMARK DEVELOPM
16068,TRIMARK DEVELOPMENT COMPANY
16068,TRIMARK DEVELOPMENT CO
16068,TRIMARK DEV CO
16068,TRIMARK DEVELOME
16069,TRIMARK PACIFIC DOS VIENTOS LL
16069,TRIMARK MODEL HOME INVESTORS I
16069,TRIMARK PACIFIC-DOS VIENTOS LL
16069,TRIMARK PACIFIC-TAMARIND LLC
16069,TRIMARK PACIFIC-DOS VIENTOS LC
16069,TRIMARK PACIFIC-DOSVIENTOS LLC
16069,TRIMARK PACIFIC DOS VIENTOS
16069,TRIMARK PACIFIC DOS VIENTOS LC
16069,TRIMARK PACIFIC-DOS VIENTOS
16069,TRIMARK PACIFIC DOS VEINTOS LC
16071,TRIMARK PACIFIC-DOS VIENTOS LL
16071,TRIMARK PACIFIC DOS VIENTOS
16071,"TRIMARK,PACIFIC-DOS V"
16071,TRIMARK PACIFIC-DOS VIENTOS L
16071,TRIMARK PACIFIC-DOS VIENTOS LC
16074,TRIMARK PACIFIC-INDIAN HILLS L
16074,TRIMARK PACIFIC-INDIANA HILLS
16074,TRIMARK PACIFIC-INDIAN HILLS C
16074,TRIMARK PACIFIC-INDIAN HILLS
16074,TRIMARK PACIFIC-TAMARIND LLC
16075,TRIMARK PACFIC-INDIAN HILLS LL
16075,TRIMARK PACIFIC-INDIAN HILLS C
16075,TRIMARK PACIFIC-INDIAN HILLS
16075,TRIMARK PARCIFIC-INDIAN HILLS
16075,TRIMARK PACIFIC-INDIAN HILLS L
16075,TRIMARK PACFIC-INDIAN LLC
16085,UPPER KSHAPELL J
16085,UPPER K SHAPELL
16085,UPPERK K SHAPELL JOINT VENTURE
16085,UPPER K SHAPRELL
16085,UPPER K-SHAPELL JOINT VENTURE
16085,UPPER K SHAPPELL
16088,UPPER K SHAPELL
16088,UPPER KSHAPELL J
16088,"UPPER,K SHAPELL"
16088,UPPER KSHAPELL
16088,UPPER K SHARPELL
16119,U S HOME CORP
16119,US HOME CORP
16119,U S HOMES CORP
16119,US HOMES CORP
16119,U S HOME CORPORA
16137,U S HOME CORP
16137,US HOME CORP
16137,US HOME CO
16137,US HOMES CORP
16137,US HOME CORP]
16163,UWC MOORPARK
16163,UWC MOORPARK INV
16163,UWC-MOORPARK INV
16163,UWC-MOORPARK INVESTORS LTD
16163,UWC MORPARK INV
16164,UWC-MOORPAIK INV
16164,UWC MOORPARK INV LTD
16164,UWC-MOOREPARK IN
16164,UWC MOORPARK
16164,"UWC,MOOREPARK IN"
16164,UWC-MOORPARK INV
16164,UWCMOORPARK INV
16164,UWC MOORPARK INV
16164,UWC-MOORARK INVE
16164,UWC-MOORPARK INVESTORS LTD
16164,UWC-MOORPARK INE
16165,UWC-MOORPARK INV LTD
16165,UWC-MOORPARK INVESTORS INC
16165,UWC-MOORPARK INVESTORS
16165,UWC-MOOREPARK IN
16165,UWC-MOORPARK INVESTORS LTD
16165,UWC MOORPARK INVESTORS LTD
16165,UWC-MOORPARK INV
16165,UWC-MOORPARK LTD
16165,UWC-MOORPARK INVESTRS LTD
16165,UWC-MOORPARK INVETORS LTD
16166,UWC-MOORPARK LIMITED
16166,UWC-MOOROPARK INVESTORS LTD
16166,UWC-MOORPRK INVESTORS LTD
16166,UWC-MOORPARK IVESTORS LTD
16166,UWC-MOORPARK INVESTORS LTD
16166,UWC-MOORPARKL INVESTORS LTD
16166,UWC-MOORPARK LTD
16166,UWC-MOORPARK INVESTROR LTD
16166,UWC-MOORPARK INVESTOR LTD
16166,UWC-MOORKPARK INVESTORS LTD
16166,UWC-MOORPARK INVESTORE LTD
16166,UWC-MOORKP[AK INVESTOR LTED
16166,UWC-MOORPARK INVERTORS LTD
16166,UWC-MORRPARK INVESTORS LTD
16166,UWC-MOORPARK INVERSTOR LTD
16166,UWC-MOORARK INVESTORS LTD
16166,UWC-MMOORPARK INVESTORS LTD
16166,UWC-MOORPARK INVESTORES LTD
16166,UWC-MOORPARK INVESTRORD LTD
16166,UWC-MOORKAR INVESTORS LTD
16166,UWC MOORPARK INV LTD
16172,UDC UNIVERSAL
16172,UDC HOMES INC
16172,UDCUNIVERSAL DEV
16172,UDC UNIVESAL DEV
16172,UDC UNIVERSSAL
16172,UDC UNIVERSAL DE
16178,UDC HOMES
16178,UDC HOMES INCF
16178,UDC HOMES INC
16178,UDC HOMES LTD PT
16178,UDC UNIVERSAL
16178,UDC UNIVERSAL DE
16178,UDC-UNIVERSAL DE
16178,UDC HOMES LP
16179,UDC HOMES INC
16179,UDC UNIVERSAL DE
16179,UDC-UNIVERSAL
16179,UDC-UNIVERSAL DE
16179,UDC UNIVERSAL
16179,UDCUNIVERSAL DEV
16179,UDC UNVERSAL DEV
16181,UDC HOME INC
16181,UDC HOMES
16181,UDC UNIVERSAL
16181,UDC UNIVERSAL DE
16181,UDC HOMES I NC
16181,UDC HOMES INC
16183,UDC UNIVERSAL
16183,UDC UNIVERSAL DE
16183,UDC UNIVESAL DEV
16183,UDCUNIVERSAL DEV
16183,UDC UNIVSERIAL
16186,UDC UNIVERSAL
16186,UDC UNIVERSALE
16186,UDC UNVERSAL DEV
16186,UDC HOMES INC
16186,UDC UNIVERSAL DE
16187,UDC HOMES INC
16187,UDC UNIVERSAL DE
16187,UDC HOMES LTD PT
16187,UDC HOMES UBC
16187,UDC-UNIVERSAL DE
16187,UDC HOMES
16187,UDC - UNIVERSAL
16196,UDI DEV & INV CO
16196,UDI DEV & INV
16196,UDI DEV & INV IN
16196,UDI DEVELOPMENT & INVESTMENT
16196,UDI DEVELOPMENT & INVESTMENT C
16587,UNISCIAN DEVELOPMENT LP
16587,UNISCIEN DEVELOPMENT LTD
16587,UNISCIEN DEVELOMENT LP
16587,UNISCIEN DEVELOPMENMT LP
16587,UNISCIEN DEVELOPMENT LP
17062,UNITY S & L ASSN
17062,UNITY SAV & LOAN
17062,UNITY S&L ASSN
17062,UNITY S&L
17062,UNITY S&L ASSOC
17112,VISTA RODYALE AS
17112,VISTA ROYALE
17112,VISTA ROYALE ASS
17112,VISTA ROYALE ASN
17112,VISTA ROYALE ASC
17120,VICTORVILLE RESIDL DEV PTRS N
17120,VICTORVILLE RESIDL DEV PTRS I
17120,VICTORVILLE RESIDENTIAL DEV
17120,VICTORVILLE RESID DEV PTRS PA
17120,VICTORVILLE RESIDL DEV PTSHP
17120,VICTORVILLE RESDL DEV PTRS PA
17120,VICTORIA ESTATE HOMES
17120,VICTORVILE RESIDL DEV PTRS PA
17120,VICTORVILLE ESTATE HOMES LLC
17120,VICTORVILLE RESIDL DEV PTRS
17120,VICTORVILLE RESIDL DEV PRTS N
17120,"VICTORINE,FRANK L"
17120,VICTORVILLE RESIDL DEV PARTNE
17120,VICTORVILLE RESIDL DEV PTRS P
17124,VICTORVILLE HOME
17124,VICTOR VALLEY IN
17124,VICTOR VILLE INV
17124,VICTORIVILLE HOM
17124,VICTOR VALLEY INVESTORS LTD
17125,VICTORVILLE HOME
17125,VICTOR VALLEY
17125,VICTORY VALLEY
17125,VICTOR VALLEY IN
17125,VICTOR VALLEY INVESTORS LTD
17125,VICTOR VILLE INV
17191,VILLAGE WALK III LLC
17191,VILLAGE WALK LLC
17191,VILLAGE WALK II LLC
17191,VILLAGE WALK INC
17191,VILLAGE WALK II
17203,VALTELENA HOMEBUILDING PARTNES
17203,VALTELENA HOMEBUILDING LP
17203,VALTELENA HOMEBUILDING PTNERS
17203,VALTELENA HOMEBUILDING PARTNER
17203,VALTELENA HOMEBUILDERS PARTNER
17203,VALTELENA HOMEBUILDING PART LP
17244,VINTAGE RESERCE GRENACHE LLC
17244,VINTAGE RESERVE GRENACHE LLC
17244,VINTAGE RESERVE GRENACRES LLC
17244,VINTAGE RESERVE GREANCHE
17244,VINTAGE RESERVE SHERIDAN LLC
17251,VAN DAELE/CORONA ASSOCIATES II
17251,VAN DAELE CORONA ASSOCIATES II
17251,VAN DAELE/CORONA ASSOCIATES LP
17251,VAN DAELE/CORONA ASSOC LP
17251,VAN DAELE/CORONA ASSOC
17251,VAN DAELE/ORONA ASSOIATES II
17251,VAN DAELE/CORONA ASSOCIATES
17251,VAN DAELE CORONA ASSOC I LP
17251,VAN DAELE/CORNA ASSOCIATES
17251,VAN DAELE/CORONA ASSOC I LP
17251,VAN DAELE /CORONA ASSOC
17251,VAN DAELE/CORONA ASSOCIATES I
17251,VAN DAELLE/CORONA ASSOC I L P
17251,VAN DALE/CORONA ASSOCIATES II
17253,"VAN DALE,FIELDST"
17253,VAN DAELE DEV CO
17253,VAN DALE/FIELDST
17253,VAN DAELE DEVELO
17253,VAN DAELE FILDST
17253,"VAN DAELE,FIELD"
17253,VAN DAELE/FIELDSTONE RIVERSIDE
17253,VAN DAELE DEVELOPMENT CORP
17253,VAN DAELE/FIELDS
17253,VAN DAELE SUMMIT
17253,VAN DALE DEV COR
17253,"VANDAELE,FIELDST"
17253,"VAN DAELE,FIELDS"
17253,"VANDAELE,"
17253,VAN DAELE FIELDS
17254,VAN DAELE/FIELDS
17254,VAN DAELE DEVELOPEMENT CORP
17254,VAN DALE DEVELOP
17254,"VANDAELE,"
17254,VAN DAELE DEV CORP
17254,VAN DAELE DEVELOPMENT CORP
17254,VAN DAELE FIELDS
17254,VAN DAELE DEVELOPMENT
17254,VAN DAELE DEVELOPEMNT CORP
17254,VAN DAELE DEVELO
17254,VAN DAELE DEVLOPMENT CORP
17254,VAN DAELE/FIELDSTONE RIVERSIDE
17254,VAN DAELE DEV CO
17254,VAN DAELE FIELDSTONE RIVERSIDE
17254,VAN-DAELE DEVELOPMENT CORP
17254,VAN DEALE DEV CO
17255,"VAN DAELE,FIELDS"
17255,VANDAELE FIELDST
17255,VAN DAELE DEVELO
17255,VAN DAELE/FIELDS
17255,VAN DAELE ORGANG
17255,VAN DAELLE ORANG
17255,VANDAELE ORANGEC
17255,VAN DAELEORANGEC
17255,VAN DAELE ORANGE
17255,"VAN DAELE,ORANGE"
17255,VAN DAELE SUMMIT
17255,VAN DAELE FIELDS
17258,VAN DAELE/WI ASSOC LP
17258,VAN DAELE/WRI ASSOCIATE LP
17258,VANDAELE/WRI ASSOC LP
17258,VAN DAELE/WRI ASSOCIATES LP
17258,VAN DAELE/WRI ASSOC LP
17258,VAN DAELE/WRI ASSOC
17259,VAM DAELE/CHINO HILLS LTD
17259,VAN DAELE/CHINO HILLS
17259,VAN DAELE/CHINO LTD
17259,VAN DALE/CHINO HILLS LTD
17259,VAN DAELE/HUNTER'S RIDGE LTD
17259,VAN DAELE CHINO HILLS LTD
17259,VAN DAEL/HUNTERS RIDGE LTD
17259,VAN DEALE/CHINO HILLS LTD
17259,VAN DAELE/CHINO HILLS LTD
17259,VANDAELE/CHINO HILLS LTD
17259,VAN DAELE/CHINO HILL LTD
17261,VAN DAELE ONTARIO LTD
17261,VAN DAELE/ORTARIO LTD
17261,VAN DAELE/ONTARIO LTD
17261,VAN DAELE / ONTARIO LTD
17261,VAN DAELE/ONTARIO
17261,VAN DAELE/HUNTERS RIDGE LTD
17261,VAN DAEL/ONTARIO
17261,VAN/DAELE/ONTARIO LTD
17261,VAN DAELE-ONTARIO LTD
17262,VAN DAELEL DEV C
17262,VAN DALE DEV COR
17262,VAN DAELE/ONTARIO LTD
17262,VAN DAELE ONTARIO LTD
17262,VAN DAELE DEV CO
17262,VAN DAEL DEV COR
17262,VAN DAELE DEVELO
17262,VAN DAELE VICTOR
17263,VAN DAELE/HUNTERS RDG LTD
17263,VAN DAELE.HUNTERS RIDGE
17263,VAN DAELE/HUNTERS RIDGE LTD
17263,VAN DAELE /HUTNER'S RIDGE LTD
17263,VAN DAELE-HUNTER'S RIDGE LTD
17263,VAN DAELE/HUNTERS RIDGE
17263,VAN DAELE/HUNTER RIDGE LTD
17263,VAN DAELE/HUNTER'S RIDGE LTD
17268,VENTURA COMMUNITES INC
17268,VENTURA COMMUNITY INC
17268,VENTURA COMMUNTIES INC
17268,VENTURA COMMUNITES
17268,VENTURA COMMUNITIES INC
17268,VENTUR COMMUNITIES INC
17269,VENTURA AFFORDABLE HOMES LTD
17269,VENTURA AFFORDABLE HOMES INC
17269,VENTURA AFORDABLE HOMES LTD
17269,VENTURA AFFORDAL
17269,VENTURA AFFORDAB
17269,VENTURA AFFFORDA
17276,VINEYARD-OXNARD LP
17276,VINEYARDS-OXNARD LP
17276,VINEYARDS-OXNARD L P
17276,VINEYARDS-OXNARDS LP
17276,VINEYARDS-OXNARD
17276,VINEYUARDS-OXNARD LP
17284,VERDEMONT DEVELOPMENT CO
17284,VERDEMONT DEVELOPENT CO
17284,VERDEMONT DEV CO
17284,VERDEMONT DEVELOMENT CO
17284,VERDEMONT DEVELO
17309,"WEBB,EUGENE P &"
17309,WEBB EUGNE P
17309,"WEBB,EUGENE P & SYLVIA N"
17309,WEBB EUGENE P
17309,"WEBB,EUGENE P"
17310,WPH OXNARD COASTAL LLC
17310,WPH-OXNARD COASTAL LLC
17310,WPH-OXNARD COSATAL LLC
17310,WPH-OXNARD COASTAL INC
17310,WPH-OXNARD COSTAL LLC
17314,WAVEL SHOWCASE
17314,WAVELL SHOWCASE
17314,"WAVELL,SHOWCASE"
17314,WAVELL SHOWCASE & FIXTURES INC
17314,WAVELL SHOWCAS & FIXTURES INC
17325,W VENTURE
17325,WEST VENTURE DEV
17325,WEST VENTURA
17325,WEST VENTURE
17325,WEST VENTURE COR
17326,WEST VENTURE
17326,WEST VENTURE HOMES
17326,WEST VENTURE DEV
17326,WEST VENTURE MORTGAGE
17326,WEST VENTURE DEVELOPMENT
17332,WEST VENTURES HOMES
17332,WEST VENTURE
17332,"WEST VENTURE,"
17332,WEST VENTURE DEV
17332,WEST VENTURE DEVELOPMENT
17334,WEST VENTURE DEV
17334,WEST VENTRUE
17334,WEST VENTURE DEVELOPMENT
17334,WEST VENTURE COR
17334,WEST VENTURA DEV
17334,WEST VENTURE
17350,WEST VENTURE
17350,W VENTURE DEV CO
17350,WEST VNETURE DEV
17350,WEST VENUTRE DEV
17350,WEST VENTURE DEV
17362,WEST VENTURES HOMES CAL CORP
17362,WEST VENTURA
17362,WEST VENTURE DEVELOPMENT
17362,WEST VENTURE HOMES
17362,WEST VENTURE
17368,W COVINA VENTURE
17368,WEST COVINA VENT
17368,WEST COVINA VENTURE LTD
17368,"WEST,COVINA LIN"
17368,"WEST,COVINA VENT"
17425,"WOODBRIDGE,OMES"
17425,WOODBRIDGE CUSTOM HOMES LLC
17425,WOODBRIDGR CUSTOM HOMES LLC
17425,WOODBRIDGE CUSTOMS HOMES I LLC
17425,WOODBRIDGE CUSTOM HOMES I LLC
17426,WOODBRIDGE MOUTAIN CREST COMM
17426,"WOODBRIDGE,OMES"
17426,WOODBRIDGE CUSTOM HOMES I LLC
17426,WOODBRIDGE MOUNTAIN CREST
17426,WOODBRIDGE MOUNTAIN CREST COMM
17427,WOODBRIDGE SOMMERSET ESTS LLC
17427,WOODBRIDGE SOMMERSET ESTATES L
17427,WOODBRIDGE COASTAL ESTATES LLC
17427,WOODBRIDGE SOMMERSET ESTATES C
17427,WOODBRIDGE SOMMERSET ESTATES
17427,WOODBRIDGE SOMERSET ESTATES LL
17427,WOODBRIDGE SOMERSET ESTATES
17427,WOODBRIDGE SOMMERSET EST LLC
17427,WOODBRIDGE SOMERSET ESTATES LC
17427,WOODBRIDGE CORONA ESTATES LLC
17429,WOODBRIDGE UPLAND ESTE LLC
17429,WOODBRIDGE UPLAND ESTATES LKC
17429,WOODBRIDGE UPLAND EST LLC
17429,WOODBRIDGE UPLAND ESTATE LLC
17429,WOODBRIDGE UPLAND ESTATES LLC
17438,WATT-JESS LEDFORD
17438,WATT-JESS/LEDFOR
17438,WATT-JESS/LEDFORD
17438,WATT-JESS/LADFORD
17438,WATT-JESS LEDFOR
17448,WOODSIDE
17448,WOODSIDE LEGACY INC
17448,WOODSIDE LAGACY INC
17448,WOODSIDE VISTA MONTANA INC
17448,WOODSIDE BISTA MONTANA INC
17455,WHITE CLOUD ESTATES
17455,WHITE CLOUD ESTATES-SIMI VALLE
17455,WHITE CLOUDS ESTATES SIMI VALL
17455,WHITE CLOUDS ESTATES
17455,WHITE CLOUDS ESTATES -SIMI VAL
17463,WHITES'S CANYON ASSOCIATES LTD
17463,WHITE'S CANYON ASSOC LTD
17463,WHITE'S CANYON ASSOCIATES LTD
17463,WHITES CANYON ASSOC LTD
17463,WHITES CANYON ASSOCIATES
17463,WHITE'S CANYON ASSN
17463,WHITES CANYON ASSOCIATES LTD
17463,WHITE'S CANYON ASSOC
17463,WHITES CANYON ASSC LTD
17463,WHITE'S CANYON ASSOCIATES
17475,WOODCREST DEV RO
17475,WOODCREST DEV
17475,WOODCREST DEV OR
17475,WOODCREST DEVELO
17475,WOODCREST DEV IN
17480,WOODCREST DEV OR
17480,WOOD CHARLES D
17480,WOODCREST DEV
17480,WOODCRDST DEV
17480,WOODCREST DEVELO
17480,"WOODS,GREGORY W"
17498,WOODLANDS COURTS CONDOMINIUMS
17498,WOODLAND COURTS CONDOMIMUUMS
17498,WOODLAND COURTS CONDOMINIUMS
17498,WOODLAND COURTS CONDOS LTD
17498,WOODLAND COURTS
17506,WITTENBERT-LIVINGSTON INC
17506,WITTENBER-LIVINGSTON INC
17506,WITTENBERG LIVINGSTON INC
17506,WITTENBERG-LIVINGTSON INC
17506,WITTENBERG-LIVINGSTON
17506,WITTENBERG-LIVINGSTON INC
17506,WITTENBBERG-LIVINGSTON INC
17510,WOODMAN-SYLVAN PROPERTIES INC
17510,WOODMAN SYLVAN P
17510,WOODMAN-SYLAN PR
17510,WOODMAN - SYLVAN
17510,WOODMAN-SYLVAN P
17511,WOODMAN-SYLVA PROPERTIES INC
17511,WOODMAN-SYLVAN PROP INC
17511,WOODMAN-SYLVAN PROPERTIES INC
17511,WOODMAN-SYLVAN PROPERTIES
17511,"WOODMAN-SYLVAN PROP,"
17511,WOODMAN-WYLVAN PROPERTIES INC
17549,WILLOW GLEN HOME BUILDING PART
17549,WILLOW GLEN HOMEBUILDING LP
17549,WILLOW GLEN HOMEBUILDING PARTN
17549,WILLOW GLEN HOMEBUILDINGS PART
17549,WILLOW GLEN HOMEBUILDING PTNRS
17564,WILLOW CREEK CONDOMINIUMS LLC
17564,WILLOW CREEK CONDOMINIUMS
17564,WILLOW CREEK CONDOMUNIUMS LLC
17564,WILLOW CREEK VILLAGE LLC
17564,WILLOCREEK VILLAGE LLC
17564,WILLOWCREEK VILLAGE LLC
17564,WILLOW CREEK VILLAGE
17585,WALTON MANAGEMEN
17585,WALTON MANAGEMENT SVCS INC
17585,WALTON MANAGEMENT SVC INC
17585,WALTON ASSOC CO
17585,WALTON ASSOCIATED
17585,WALTON NORTHGATE COMPANIES
17585,WALTON ASSOCIATE
17625,WILLIAMS HOMES
17625,"WILLIAMS,LANCE K"
17625,WILLIAMS HOME
17625,WILLIAMS HOME INC
17625,WILLIAMS HOMES INC
17665,WALNUT VIEW ASSOCITES LP
17665,WALNUT VIEW ASSOCIATES LP
17665,WALNUT VIEW ASSOCIATES
17665,WALNUT VIEW ASSOC LP
17665,WALNUT VIMEW ASSOCIATES LP
17665,WALNUT VIEW ASOCIATES LP
17665,WL ONTARIO ASSSOCIATES LP
17665,WALNUT VIEW ASSOCIATES L P
17711,WILLAMAN MEWS COTTAGES LLC
17711,WILLAMAN MEWS COTTAGE LLC
17711,WILLIAMAN MEWS COTTAGE LLC
17711,WILLAMAN NEWS COTTAGES LLC
17711,WILLIAMAN MEWS COTTAGES LLC
17716,WHEELER COMERCIA
17716,WHEELER COMMERCIAL CENTER
17716,WHEELER COMMERICAL CENTER
17716,WHEELER COMMERCIAL CTR
17716,WHEELER COMMERCI
17732,WESTON CO LP
17732,WESTON CO LIMITED PARNTERSHIP
17732,WESTON CO LTD PTSHP
17732,WESTON CO LTD
17732,WESTON CO LIMITED PARTNERSHIP
17747,WINDSOR DEVELOPMENT CORP
17747,WINDSAR DEV CO LLC
17747,WINDSTAR DEVELOPMENT CO LLC
17747,WINDSTAR DEV CO LLC
17747,WINDSTAR DEV
17747,WINDSTAR DEVELOPMENT CO
17748,WINDSTAR DEVELOPMENT CO LLC
17748,WINDSTAR DEVELOPMENT
17748,WINDSOR DEVELOPMENT CORP
17748,WINDSTAR DEVELOPMENT LLC
17748,WINDSTAR DEVELOPMENT CO
17748,WINDSTAR DEVELOPMENT COM
17748,WINDSTAR DEV CO LLC
17776,WERBCO CONST CORP
17776,WERBO CONSTRUCTION CORP
17776,WERBCO CONSTRUCT
17776,WERBO CONSTRUCTI
17776,WERBCO CONSTRUCTION CORP
17776,WERBCO CONSTRUCTIO CORP
17776,WERBCO CONST CO
17776,WERBCO CONSTRUCTION CORPORATIO
17776,WERBCO CONST COR
17809,WESTERN PARMELLE ESTATES DEV
17809,WESTERN PARMLEE ESTS DEV INC
17809,WESTERN PARMELEE ESTATE DEV
17809,WESTERN PARMELEE ESTATES DEV
17809,WESTERN PARMELEE ESTATES DEVEL
17811,WESTERN BRASS DE
17811,"WESTERN,BRASS DE"
17811,WESTERN BRASS DEV
17811,WESTERN BRASS DEVELOPMENT
17811,"WESTERN,BRASS"
17813,WESTERN PACIFIC FUNDING
17813,WESTERN PACIFIC HOUSING-CULVER
17813,WESTERN PACIFIC HSNG - CULVER
17813,WESTERN PACIFIC HOUSING
17813,WESTERN PACIFIC HOUSING - CULV
17813,WESTERN PACIFIC HOUSING CULVER
17832,WESTERN PACIFIC HSNG-PROVIDENC
17832,WESTERN PACIFIC HSNG PROVIDENC
17832,WESTERN PACIFIC HOUSING PROVID
17832,WESTERN PACIFIC HOUSING-PROVID
17832,WESTERN PACIFIC HOUSING
17833,WESTERN PACIFIC HSNG NORCO EST
17833,WESTERN PACIFIC HOUSING
17833,WESTERN PACIFIC HOUSING-NORCO
17833,WESTERN PACIFIC HSNG-NORCO EST
17833,WESTERN PACIFIC HOUSING NORCO
17834,WESTERN PLACE HOUSING-NORCO
17834,WESTERN PACIFIC HOUSING NORCO
17834,WESTERN PACIFIC HOUSING-NORCO
17834,WESTERN PACIFIC HOUSING
17834,WESTERN PACIFIC HSNG-NORCO LLC
17834,WESTERN PACIFIC HSNG-NORCO EST
17834,WESTERN PACIFI HSNG-NORCO ESTS
17834,WESTERN PACIFIC HSNG NORCO EST
17836,WESTERN PACIFIC HOUSING MTN
17836,WESTERN PACIFIC HSNG/MOUNTAING
17836,WESTERN PACIFIC HOUSING-MTN
17836,WESTERN PACIFIC HOUSING-MOUTAI
17836,WESTERN PACIFIC HAOUSING-MOUNT
17836,WESTERN PACIFIC HSNG-MTN LP
17836,WESTERN PACIFIC HOUSING-MTNGAT
17836,WESTERN PACIFIC HOUSING MOUNTA
17836,WESTERN PACIFIC HOUSING
17836,WESTERN PACIFIC HSNG-MTN GATE
17836,WESTERN PACIFIC HOUSING-MOUNTA
17847,WESTERN PACIFIC HSNG-MENIFE LL
17847,WESTERN PACIFIC HOUSING
17847,WESTERN PACIFIC HOUSING-MENIFE
17847,WESTERN PACIFIC HOUSING MENIFE
17847,WESTERN PACIFIC HSNG-MENIFEE
17849,WESTERN PACIFC HOUSING-MURRIET
17849,WESTERN PACIFIC HOUSING-MURRIT
17849,WESTERN PACIFIC HOUSING
17849,WESTERN PACIFIC HSNG-MURRIETTA
17849,WESTERN PACIFIC HSNG-MURRIETA
17849,WESTERN PACIFIC HOUSING-MURRIE
17849,WESTERN PACIFIC HOUSING MURRIE
17850,WESTERN PACIFIC HOUSIN MURRIEC
17850,WESTERN PACIFIC HOUSING-MURRIA
17850,WESTERN PACIFIC HSNG-MURRIETA
17850,WESTERN PACIFIC HSNG-MURIETTA
17850,WESTERN PACIFIC HOUSING
17850,WESTERN PACIFIC HOUSING-MURRIE
17850,WESTERN PACIFIC HOUSING MURRIE
17850,WESTERN PACIFIC HSNG-MURRIETTA
17860,WESTERN PACIFIC HSNG - DEL SOL
17860,WESTERN PACIFIC HOUSING
17860,WESTERN PACIFIC HSG-DEL SOL LP
17860,WESTERN PACIFIC HSNG DEL SOL
17860,WESTERN PACIFIC HOUSING LP
17860,WESTERN PACIFIC HOUSING-DEL SO
17866,WESTERN PACIFIC HOUSING-SPANIS
17866,WESTERN PACIFIC HSNG-CARLSBERG
17866,WESTERN PACIFIC HOUSING-RANCHO
17866,WESTERN PACIFIC HOUSING
